,LS,BST,LLRBT,BF
0,1.668800541665405e-05,3.018799179699272e-05,0.000138083501951769,4.735401307698339e-05
1,4.118800279684365e-05,3.8979502278380096e-05,0.00017249998927582055,4.8874993808567524e-05
2,6.966700311750174e-05,4.212500061839819e-05,0.000194188003661111,4.552099562715739e-05
3,9.429150668438524e-05,4.2957981349900365e-05,0.00021554149861913174,4.58335125586018e-05
4,0.00011972899665124714,4.8707996029406786e-05,0.0002248960081487894,4.5958004193380475e-05
5,0.00014516650117002428,4.9145499360747635e-05,0.00024431249767076224,4.510399594437331e-05
6,0.00017479099915362895,5.552101356443018e-05,0.00023874999897088856,4.566650022752583e-05
7,0.00019450049148872495,5.664599302690476e-05,0.00024297898926306516,4.675000673159957e-05
8,0.00022162501409184188,5.1228998927399516e-05,0.00024272901646327227,4.591650213114917e-05
9,0.0002592504897620529,5.385449912864715e-05,0.000245937000727281,4.5687498641200364e-05
10,0.00031112450233194977,5.756199243478477e-05,0.0002657709992490709,4.772951069753617e-05
11,0.00034610400325618684,5.189598596189171e-05,0.0002691039990168065,4.802100011147559e-05
12,0.00036666649975813925,5.352099833544344e-05,0.00027541600866243243,4.58335125586018e-05
13,0.00040187500417232513,5.820850492455065e-05,0.00027822899573948234,4.612500197254121e-05
14,0.0004512914892984554,5.666649667546153e-05,0.0002613539982121438,4.56249836133793e-05
15,0.0004914585151709616,5.9354002587497234e-05,0.00027127101202495396,4.5458495151251554e-05
16,0.0005121875001350418,5.67914976272732e-05,0.000271854514721781,4.57499991171062e-05
17,0.0005277290038065985,5.897901428397745e-05,0.000269666503299959,4.535399784799665e-05
18,0.0005527705070562661,6.162500358186662e-05,0.0002749580016825348,4.664550942834467e-05
19,0.0005775835015811026,6.172950088512152e-05,0.000263687499682419,4.572949546854943e-05
20,0.0006085000059101731,6.164549267850816e-05,0.00028033347916789353,4.637449455913156e-05
21,0.0006417085096472874,6.0542006394825876e-05,0.00028225049027241766,4.554200859274715e-05
22,0.0006659585051238537,6.395849050022662e-05,0.00029275051201693714,4.679149424191564e-05
23,0.0006998960016062483,5.9208497987128794e-05,0.00029522950353566557,4.841599729843438e-05
24,0.0007431664998875931,5.975000385660678e-05,0.0002828124852385372,4.612500197254121e-05
25,0.0007758124993415549,5.8520512538962066e-05,0.0003073754924116656,4.533299943432212e-05
26,0.0007747290073893964,6.318750092759728e-05,0.0003008960047736764,4.531251033768058e-05
27,0.0008191249944502488,6.4957988797687e-05,0.0003229374997317791,4.6520508476532996e-05
28,0.0008405000116908923,6.152049172669649e-05,0.0003023129975190386,4.750050720758736e-05
29,0.0008706045045983046,6.583350477740169e-05,0.00029564599390141666,4.5666994992643595e-05
30,0.0009103540069190785,6.477048736996949e-05,0.0003092084953095764,4.883299698121846e-05
31,0.0009312710026279092,6.385450251400471e-05,0.0003005204926012084,4.697899566963315e-05
32,0.0009689790022093803,6.793801730964333e-05,0.0003184790111845359,4.624949360731989e-05
33,0.0009956669964594766,6.127099914010614e-05,0.0003011664957739413,4.835448635276407e-05
34,0.001061749499058351,6.337501690723002e-05,0.0003053955006180331,4.587500006891787e-05
35,0.0010966669942718,6.681251397822052e-05,0.0003107084921794012,4.75000124424696e-05
36,0.0011382920056348667,6.212499283719808e-05,0.0003093544946750626,4.685450403485447e-05
37,0.0011870414891745895,6.447899795603007e-05,0.00029270850063767284,4.549950244836509e-05
38,0.0011666664941003546,6.137449236121029e-05,0.0002949585032183677,4.9374488298781216e-05
39,0.0011966040037805215,6.187500548548996e-05,0.0002972295042127371,4.6687506255693734e-05
40,0.0012076249986421317,6.781250704079866e-05,0.00029391649877652526,4.57084970548749e-05
41,0.0012408124894136563,6.610450509469956e-05,0.0003036039852304384,4.82709874631837e-05
42,0.0012861459981650114,6.739598757121712e-05,0.0003071664978051558,4.545800038613379e-05
43,0.001279874995816499,6.322898843791336e-05,0.0003186249959981069,4.6250002924352884e-05
44,0.0013460420013871044,6.737498915754259e-05,0.0003067084908252582,4.9708003643900156e-05
45,0.0013497915060725063,6.808349280618131e-05,0.0003135625011054799,4.752048698719591e-05
46,0.0013701874995604157,6.587500683963299e-05,0.0003157079918310046,4.749999789055437e-05
47,0.0014003539981786162,6.841649883426726e-05,0.0003327919985167682,4.870900011155754e-05
48,0.0014601039874833077,6.937500438652933e-05,0.0003363540017744526,4.964548861607909e-05
49,0.0014947914896765724,6.87709980411455e-05,0.00030652050918433815,4.752101085614413e-05
50,0.0015785209980094805,6.539600144606084e-05,0.00031895801657810807,4.529199213720858e-05
51,0.0015982500044628978,6.618750921916217e-05,0.00031474999559577554,4.8687506932765245e-05
52,0.0016018334863474593,6.972849951125681e-05,0.0003276665083831176,4.606299626175314e-05
53,0.001679104010690935,7.027100946288556e-05,0.000320708000799641,4.995799099560827e-05
54,0.0016321875009452924,6.989600660745054e-05,0.00031422900792676955,4.9229507567361e-05
55,0.0016305624885717407,6.96460047038272e-05,0.0003203545056749135,4.514602187555283e-05
56,0.001666937503614463,6.96045026415959e-05,0.00033906249154824764,4.600000102072954e-05
57,0.0017831664881668985,7.04795093042776e-05,0.0003266044950578362,4.556249768938869e-05
58,0.0017352290014969185,6.964599015191197e-05,0.0003322080010548234,4.954150062985718e-05
59,0.0017744374927133322,6.79165095789358e-05,0.0003319785027997568,4.9417008995078504e-05
60,0.0017707709921523929,6.43954990664497e-05,0.0003472079988569021,4.666649329010397e-05
61,0.0018107499781763181,7.12289911461994e-05,0.00033010399783961475,4.854150756727904e-05
62,0.001847875479143113,6.685398693662137e-05,0.0003497500001685694,4.7458510380238295e-05
63,0.00185500000952743,6.800000846851617e-05,0.0003352705098222941,4.5895998482592404e-05
64,0.0019604999979492277,6.964550993870944e-05,0.00032829151314217597,4.783348413184285e-05
65,0.0019472499989205971,7.193750934675336e-05,0.0003333340137032792,4.558399086818099e-05
66,0.0019465835066512227,7.002099300734699e-05,0.0003392704966245219,4.979199729859829e-05
67,0.0019553329912014306,6.981250771787018e-05,0.0003446670016273856,4.954150062985718e-05
68,0.002024312998401001,6.558350287377834e-05,0.0003410625067772344,4.589548916555941e-05
69,0.002080312493490055,7.064598321449012e-05,0.00034814549144357443,4.5895998482592404e-05
